"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","lien","mode"
"140","AL0O48V001CC","nd","Departamento en Venta",4e+05,"$",30,NA,1,1,0,0,"José López Portillo","Iztapalapa","Distrito Federal","AL0O48V001CC",NA,"Venta"
"141","TE0JG8V001JN","Manuel Gamio","Departamento en Venta",520000,"$",39,39,1,1,0,0,"Sinatel","Iztapalapa","Distrito Federal","TE0JG8V001JN",NA,"Venta"
"142","CE01V8V001OS","Convento de la Profesa","Departamento en Venta",865000,"$",61.83,NA,3,1,0,0,"Valle De Santa Mónica","Tlalnepantla","Estado De México","CE01V8V001OS",NA,"Venta"
"143","AL0PZ8V0000A","Othon de Mendizabal","Departamento en Venta",1050000,"$",75,NA,3,1,0,0,"Vallejo","Gustavo A Madero","Distrito Federal","AL0PZ8V0000A",NA,"Venta"
"144","AL0PZ8V00001","Rada No. 20 Edif. 103","Departamento en Venta",1025000,"$",70,NA,3,1,0,0,"Vallejo","Gustavo A Madero","Distrito Federal","AL0PZ8V00001",NA,"Venta"
"145","GR0MY8V001ZO","nd","Departamento en Venta",1550000,"$",105,1,3,2,0,0,"Cumbres Del Valle","Tlalnepantla","Estado De México","GR0MY8V001ZO",NA,"Venta"
"146","TE0H88V000HF","Apatlaco","Departamento en Venta",950000,"$",63,63,2,1,0,0,"Apatlaco","Iztapalapa","Distrito Federal","TE0H88V000HF",NA,"Venta"
"147","TE0JG8V001JM","Retorno","Departamento en Venta",7e+05,"$",45,45,0,0,0,0,"Unidad Modelo","Iztapalapa","Distrito Federal","TE0JG8V001JM",NA,"Venta"
"148","AL0PX8V00004","Oriente 257 121","Departamento en Venta",690000,"$",44,NA,2,1,0,0,"Agrícola Oriental","Iztacalco","Distrito Federal","AL0PX8V00004",NA,"Venta"
"149","TE0JG8V001J9","Plutarco","Departamento en Venta",860000,"$",54,54,1,1,0,0,"Sinatel","Iztapalapa","Distrito Federal","TE0JG8V001J9",NA,"Venta"
"150","AL0PN8V0000J","Av. Rio Cazones Edf. 22","Departamento en Venta",1395000,"$",87,NA,3,2,0,0,"Paseos De Churubusco","Iztapalapa","Distrito Federal","AL0PN8V0000J",NA,"Venta"
"151","CE0KO8V000JR","Calle 1","Departamento en Venta",4e+05,"$",24,NA,1,1,0,0,"Agrícola Pantitlan","Iztacalco","Distrito Federal","CE0KO8V000JR",NA,"Venta"
"152","AL0PZ8V00009","Othon Mendizabal","Departamento en Venta",1260000,"$",75,NA,3,1,0,0,"Vallejo","Gustavo A Madero","Distrito Federal","AL0PZ8V00009",NA,"Venta"
"153","TE0JG8V001JA","Laboristas","Departamento en Venta",1450000,"$",76,76,1,1,0,0,"Sinatel","Iztapalapa","Distrito Federal","TE0JG8V001JA",NA,"Venta"
"154","US0018V027NY","Hacienda BuenaVista","Departamento en Venta",1600000,"$",78,NA,3,1,23.0053967,-101.9888471,"Hacienda Del Parque","Cuautitlan Izcalli","Estado De México","US0018V027NY",NA,"Venta"
"155","AL0O48V001EV","nd","Departamento en Venta",2574910,"$",113,NA,2,2,0,0,"Viveros De La Loma","Tlalnepantla","Estado De México","AL0O48V001EV",NA,"Venta"
"156","TE0JG8V001J4","Alfonso Caso","Departamento en Venta",1200000,"$",52,52,2,1,0,0,"Sinatel","Iztapalapa","Distrito Federal","TE0JG8V001J4",NA,"Venta"
"157","3M0024V0000B","Nueva España","Casa en Venta",2200000,"$",275,116,4,2.5,19.4980752,-99.1874825,"Nueva España","Azcapotzalco","Distrito Federal","3M0024V0000B",NA,"Venta"
"158","AN00O4V001L9","Campo Pozo Pedregal","Casa en Venta",1850000,"$",140,217,7,7,19.49639365,-99.18915459,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","AN00O4V001L9",NA,"Venta"
"159","CE0KL4V000GH","Cerrada 1 de Real de San Martín","Casa en Venta",2100000,"$",158,138,3,2.5,19.49660136,-99.18680258,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","CE0KL4V000GH",NA,"Venta"
"160","HO0MY8V001MV","Campo Horcón","Departamento en Venta",440000,"$",55,NA,2,1,19.49543084,-99.18798746,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","HO0MY8V001MV",NA,"Venta"
"161","AT00D8V00003","Matlacoatl","Departamento en Venta",670000,"$",56,NA,2,1,19.4973281,-99.1767033,"Santa Bárbara","Azcapotzalco","Distrito Federal","AT00D8V00003",NA,"Venta"
"162","CE0HN8V002OH","San Pablo Xalpa","Departamento en Venta",680000,"$",67,NA,2,1,19.4979991,-99.1843569,"Centro de Azcapotzalco","Azcapotzalco","Distrito Federal","CE0HN8V002OH",NA,"Venta"
"163","3M0028V0000C","TEPETLAPA","Departamento en Venta",6e+05,"$",57,NA,2,1,19.4926671,-99.1779674,"San Andrés","Azcapotzalco","Distrito Federal","3M0028V0000C",NA,"Venta"
"164","IN1MR8V002ND","Avenida Angeles","Departamento en Venta",803500,"$",60,NA,2,1,19.4978085,-99.1838362,"San Martín Xochináhuac","Azcapotzalco","Distrito Federal","IN1MR8V002ND",NA,"Venta"
"165","DK0018V001SP","Santa Bárbara","Departamento en Venta",880000,"$",60,NA,3,1,19.4950422,-99.1801282,"Santa Bárbara","Azcapotzalco","Distrito Federal","DK0018V001SP",NA,"Venta"
"166","DK0018V001SQ","santa Bárbara","Departamento en Venta",880000,"$",60,NA,3,1,19.4950422,-99.1801282,"Santa Bárbara","Azcapotzalco","Distrito Federal","DK0018V001SQ",NA,"Venta"
"167","RE0KQ4V001C1","Hacienda de Trancos","Casa en Venta",3675000,"$",236,145,3,2,19.4962272,-99.2090549,"Ex-Hacienda El Rosario","Azcapotzalco","Distrito Federal","RE0KQ4V001C1",NA,"Venta"
"168","ME0NP14V001KA","San José","Casa en Venta",1850000,"$",93,114,3,2,19.5003879,-99.1959237,"San Martín Xochináhuac","Azcapotzalco","Distrito Federal","ME0NP14V001KA",NA,"Venta"
"169","CE0KN8V000M6","Duraznos","Departamento en Venta",650000,"$",47,NA,2,1,19.49434991,-99.19084212,"Santa Inés","Azcapotzalco","Distrito Federal","CE0KN8V000M6",NA,"Venta"
"170","RE0JL8V001PU","Aquiles Serdán","Departamento en Venta",970000,"$",60,NA,2,1,19.4905036,-99.1948807,"Santo Domingo","Azcapotzalco","Distrito Federal","RE0JL8V001PU",NA,"Venta"
"171","QU0YD8V00005","esperanza","Departamento en Venta",1e+06,"$",55,NA,2,1,19.49354674,-99.19267621,"Santa Inés","Azcapotzalco","Distrito Federal","QU0YD8V00005",NA,"Venta"
"172","CE0314V003L1","CAMPO ARROYO CLARO","Casa en Venta",1100000,"$",112,124,4,2,19.49266,-99.1845406,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","CE0314V003L1",NA,"Venta"
"173","CE0134V004W9","Campo Alazan","Casa en Venta",2600000,"$",165,121,3,2,19.4932756,-99.1859735,"San Andrés","Azcapotzalco","Distrito Federal","CE0134V004W9",NA,"Venta"
"174","CE0K78V001CB","Campo Mexicano","Departamento en Venta",650000,"$",45,NA,2,1,19.49152102,-99.18392614,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","CE0K78V001CB",NA,"Venta"
"175","CE0KN8V000F9","José María Morelos","Departamento en Venta",895000,"$",61,NA,2,1,19.49485631,-99.18183869,"San Andrés","Azcapotzalco","Distrito Federal","CE0KN8V000F9",NA,"Venta"
"176","NE0014V002LV","TEPANTONGO","Casa en Venta",3290000,"$",557,576,6,5,19.4925864,-99.1865423,"San Andrés","Azcapotzalco","Distrito Federal","NE0014V002LV",NA,"Venta"
"177","CE03H4V004BG","Tepantongo","Casa en Venta",2300000,"$",258,125,4,4.5,19.4916637,-99.1864778,"San Andrés","Azcapotzalco","Distrito Federal","CE03H4V004BG",NA,"Venta"
"178","GL00T4V000NP","CAMPO LOMITAS","Casa en Venta",2350000,"$",262,125,7,3,19.49129076,-99.18456197,"Reynosa Tamaulipas","Azcapotzalco","Distrito Federal","GL00T4V000NP",NA,"Venta"
"179","CE0HN8V002HG","Segunda Cerrada","Departamento en Venta",1120000,"$",60,NA,2,1,19.4893088,-99.1825151,"Azcapotzalco","Azcapotzalco","Distrito Federal","CE0HN8V002HG",NA,"Venta"
"180","BR0N64V001FQ","5 DE MAYO","Casa en Venta",3950000,"$",506,383,3,2,19.4938852,-99.2109566,"La Providencia","Azcapotzalco","Distrito Federal","BR0N64V001FQ",NA,"Venta"
"181","IN0WF8V001JW","venustiano carranza","Departamento en Venta",735000,"$",60,NA,2,1,19.4914907,-99.2121679,"La Providencia","Azcapotzalco","Distrito Federal","IN0WF8V001JW",NA,"Venta"
"182","CE0KJ14V000YU","Francisco Saravia","Casa en Venta",2850000,"$",174,100,3,2,19.48977958,-99.20614612,"San Juan Tlihuaca","Azcapotzalco","Distrito Federal","CE0KJ14V000YU",NA,"Venta"
"183","CE0KN8V000ED","Lucio Blanco","Departamento en Venta",750000,"$",75,NA,3,1,19.48701501,-99.2049361,"San Juan Tlihuaca","Azcapotzalco","Distrito Federal","CE0KN8V000ED",NA,"Venta"
"184","GR03K8V001SR","LUCIO BLANCO","Departamento en Venta",930000,"$",80,NA,3,1,19.4863677,-99.2045284,"San Juan Tlihuaca","Azcapotzalco","Distrito Federal","GR03K8V001SR",NA,"Venta"
"185","CE0HN8V002O5","Avenida Aquiles Serdan","Departamento en Venta",9e+05,"$",70,NA,3,1,19.4898614,-99.1948822,"Miguel Hidalgo","Azcapotzalco","Distrito Federal","CE0HN8V002O5",NA,"Venta"
"186","CE0JO8V002O6","Aquiles Serdán","Departamento en Venta",855000,"$",65,NA,3,1,19.48643487,-99.19127112,"Santo Domingo","Azcapotzalco","Distrito Federal","CE0JO8V002O6",NA,"Venta"
"187","RE0HA8V001H9","San Mateo","Departamento en Venta",860000,"$",57,NA,2,1,19.48403795,-99.19253676,"La Preciosa","Azcapotzalco","Distrito Federal","RE0HA8V001H9",NA,"Venta"
"188","CE0138V005M7","santo domingo","Departamento en Venta",975000,"$",60,NA,3,1,19.4846278,-99.1923856,"Santo Domingo","Azcapotzalco","Distrito Federal","CE0138V005M7",NA,"Venta"
"189","EI0048V00ABW","REINA XOCHITL","Departamento en Venta",950000,"$",52,NA,2,1,19.4841042,-99.1908612,"Santo Domingo","Azcapotzalco","Distrito Federal","EI0048V00ABW",NA,"Venta"
"190","CE00G8V002Z6","San Marcos","Departamento en Venta",565000,"$",49,NA,2,1,19.4880644,-99.1836833,"San Marcos","Azcapotzalco","Distrito Federal","CE00G8V002Z6",NA,"Venta"
"191","TU0GN8V000YZ","22 de Febrero","Departamento en Venta",750000,"$",60,NA,2,1,19.4865325,-99.1822148,"San Marcos","Azcapotzalco","Distrito Federal","TU0GN8V000YZ",NA,"Venta"
"192","TU0GN8V000GD","Acalotenco","Departamento en Venta",950000,"$",70,NA,3,1,19.48176888,-99.1779563,"Del Maestro","Azcapotzalco","Distrito Federal","TU0GN8V000GD",NA,"Venta"
"193","CE0KN14V000PN","Prol. San Sebastián","Casa en Venta",1050000,"$",95,81,3,1,19.47986576,-99.17406702,"San Sebastián","Azcapotzalco","Distrito Federal","CE0KN14V000PN",NA,"Venta"
"194","CE01G8V002NN","Cerrada de Almacenes","Departamento en Venta",6e+05,"$",76,NA,2,1,19.48683518,-99.17280695,"El Jagüey","Azcapotzalco","Distrito Federal","CE01G8V002NN",NA,"Venta"
"195","PR0FK8V0000B","almacenes","Departamento en Venta",690000,"$",64,NA,3,1,19.4868919,-99.1729554,"Pantaco","Azcapotzalco","Distrito Federal","PR0FK8V0000B",NA,"Venta"
"196","HA0Y28V001BN","RABAÚL","Departamento en Venta",780000,"$",54,NA,2,1,19.4746609,-99.1734674,"Cosmopolita","Azcapotzalco","Distrito Federal","HA0Y28V001BN",NA,"Venta"
"197","CE0HN8V002J5",".","Departamento en Venta",775000,"$",53,NA,2,1,19.491698,-99.1723122,"Santa Catarina","Azcapotzalco","Distrito Federal","CE0HN8V002J5",NA,"Venta"
"198","CE0KA8V001FU","Rabaul 600","Departamento en Venta",1300000,"$",86,NA,3,1,19.4751873,-99.1750185,"Jardín Azpeitia","Azcapotzalco","Distrito Federal","CE0KA8V001FU",NA,"Venta"
"199","TU0Y34V0000V","Córcega","Casa en Venta",2120000,"$",165,150,6,2.5,19.47646351,-99.16480955,"Cosmopolita","Azcapotzalco","Distrito Federal","TU0Y34V0000V",NA,"Venta"
"200","CO0VH8V000AV","Av Jardin","Departamento en Venta",1371335,"$",68,NA,2,2,19.4794466,-99.1575154,"Del Gas","Azcapotzalco","Distrito Federal","CO0VH8V000AV",NA,"Venta"
"201","CE0KN4V000AT","Calle 17","Casa en Venta",4200000,"$",538,250,3,2,19.47534062,-99.15663642,"Pro-Hogar","Azcapotzalco","Distrito Federal","CE0KN4V000AT",NA,"Venta"
"202","RE0038V004MC","Calle 23","Departamento en Venta",1350000,"$",72,NA,3,1,19.4767405,-99.1529598,"Pro-Hogar","Azcapotzalco","Distrito Federal","RE0038V004MC",NA,"Venta"
"203","AL0O44V001C1","PRO HOGAR","Casa en Venta",5e+06,"$",350,200,4,5,0,0,"Pro-Hogar","Azcapotzalco","Distrito Federal","AL0O44V001C1",NA,"Venta"
"204","AL0O44V001C7","PRO HOGAR","Casa en Venta",2700000,"$",150,200,3,3,19.4754865,-99.1499394,"Pro-Hogar","Azcapotzalco","Distrito Federal","AL0O44V001C7",NA,"Venta"
"205","IN3N44V000NQ","Francita","Casa en Venta",2100000,"$",203,200,3,2,19.4850801,-99.2000284,"Petrolera","Azcapotzalco","Distrito Federal","IN3N44V000NQ",NA,"Venta"
"206","US0014V01YM6","POTRERO DEL LLANO","Casa en Venta",4100000,"$",361,200,3,3.5,19.4853975,-99.1988062,"Petrolera","Azcapotzalco","Distrito Federal","US0014V01YM6",NA,"Venta"
"207","IN2ZY4V000N3","NARANJOS","Casa en Venta",3600000,"$",308,240,3,2,19.4859041,-99.1980514,"Petrolera","Azcapotzalco","Distrito Federal","IN2ZY4V000N3",NA,"Venta"
"208","CO0BR4V001C9","Las Choapas","Casa en Venta",3200000,"$",245,200,4,3,19.48577328,-99.20087239,"Petrolera","Azcapotzalco","Distrito Federal","CO0BR4V001C9",NA,"Venta"
"209","CE0GV4V002EB","POTRERO DEL LLANO","Casa en Venta",5200000,"$",385,203,7,5.5,19.4847399,-99.1990171,"Petrolera","Azcapotzalco","Distrito Federal","CE0GV4V002EB",NA,"Venta"
"210","CE01G4V002GB","Potrero del Llano","Casa en Venta",2e+06,"$",115,200,2,1,19.4837302,-99.1994518,"Petrolera","Azcapotzalco","Distrito Federal","CE01G4V002GB",NA,"Venta"
"211","US0014V027HW","Campo verde","Casa en Venta",4050000,"$",190,231,4,4,19.4810529,-99.2039758,"San Antonio","Azcapotzalco","Distrito Federal","US0014V027HW",NA,"Venta"
"212","CE0K74V001FQ","Castilla","Casa en Venta",1800000,"$",105,120,4,2,19.4845203,-99.1860955,"San Rafael","Azcapotzalco","Distrito Federal","CE0K74V001FQ",NA,"Venta"
"213","GU0YJ8V0000H","Aquiles Elorduy","Departamento en Venta",1200000,"$",72,NA,2,1,19.4738982,-99.183444,"El Recreo","Azcapotzalco","Distrito Federal","GU0YJ8V0000H",NA,"Venta"
"214","VI0GM8V001JU","Libertad","Departamento en Venta",1180000,"$",64,NA,2,1,19.47736511,-99.18592811,"El Recreo","Azcapotzalco","Distrito Federal","VI0GM8V001JU",NA,"Venta"
"215","US0018V027DP","Aquiles Serdan","Departamento en Venta",1450000,"$",71,NA,3,2,19.474826,-99.189506,"Angel Zimbrón","Azcapotzalco","Distrito Federal","US0018V027DP",NA,"Venta"
"216","VI0Y38V001BN","Libertad","Departamento en Venta",1150000,"$",56,NA,2,1,19.4773536,-99.1851294,"Del Recreo","Azcapotzalco","Distrito Federal","VI0Y38V001BN",NA,"Venta"
"217","US0018V027J4","Av. Aquiles Serdan","Departamento en Venta",1650000,"$",69,NA,2,2,19.474826,-99.189506,"Angel Zimbrón","Azcapotzalco","Distrito Federal","US0018V027J4",NA,"Venta"
"218","CE0398V003OC","Av. Aquiles Serdán","Departamento en Venta",1650000,"$",67,NA,2,2,19.474826,-99.189506,"Angel Zimbrón","Azcapotzalco","Distrito Federal","CE0398V003OC",NA,"Venta"
"219","ES0YZ8V0000B","Tezonapa","Departamento en Venta",852116,"$",62,NA,3,1,19.48052602,-99.1814976,"Santa Maria Malinalco","Azcapotzalco","Distrito Federal","ES0YZ8V0000B",NA,"Venta"
"220","US0018V028CB","Tezonapa","Departamento en Venta",950000,"$",66,NA,2,2,0,0,"Santa María Maninalco","Azcapotzalco","Distrito Federal","US0018V028CB",NA,"Venta"
"221","US0018V028CC","Tezonapa","Departamento en Venta",950000,"$",66,NA,2,2,0,0,"Santa María Maninalco","Azcapotzalco","Distrito Federal","US0018V028CC",NA,"Venta"
"222","BR0NN8V000GS","Tezonapa","Departamento en Venta",1100000,"$",68,NA,2,2,19.48185205,-99.18128487,"Santa Maria Malinalco","Azcapotzalco","Distrito Federal","BR0NN8V000GS",NA,"Venta"
"223","CE0KV4V000G3","Norte 83","Casa en Venta",3400000,"$",362.94,160,6,4,19.4763663,-99.1775153,"Sindicato Mexicano De Electricistas","Azcapotzalco","Distrito Federal","CE0KV4V000G3",NA,"Venta"
"224","VC0044V001MT","Norte 83","Casa en Venta",3400000,"$",244,160,4,2.5,19.4764271,-99.1779864,"Sindicato Mexicano De Electricistas","Azcapotzalco","Distrito Federal","VC0044V001MT",NA,"Venta"
"225","SA0J64V001AQ","NORTE 85","Casa en Venta",4200000,"$",300,163,3,3,19.4740308,-99.1792332,"Electricistas","Azcapotzalco","Distrito Federal","SA0J64V001AQ",NA,"Venta"
"226","AN0Y44V000OW","COL. ELECTRICISTAS","Casa en Venta",3800000,"$",269,163,3,3,19.4749132,-99.1792935,"Electricistas","Azcapotzalco","Distrito Federal","AN0Y44V000OW",NA,"Venta"
"227","TU0GN8V000J1","Norte 79-A","Departamento en Venta",1300000,"$",135,NA,3,2,19.4714986,-99.177133,"Electricistas","Azcapotzalco","Distrito Federal","TU0GN8V000J1",NA,"Venta"
"228","US0018V026VT","Norte 79-A","Departamento en Venta",1300000,"$",100,NA,3,2,0,0,"Sindicato Mexicano De Electricistas","Azcapotzalco","Distrito Federal","US0018V026VT",NA,"Venta"
"229","PR0FN8V000NO","NORTE 79 A","Departamento en Venta",1340000,"$",85,NA,2,1,19.4695805,-99.1773663,"Sindicato Mexicano De Electricistas","Azcapotzalco","Distrito Federal","PR0FN8V000NO",NA,"Venta"
"230","AS0P38V0000L","NORTE 79 B","Departamento en Venta",1500000,"$",70,NA,2,2,19.46950433,-99.17656424,"Sector Naval","Azcapotzalco","Distrito Federal","AS0P38V0000L",NA,"Venta"
"231","ZD0048V001KE","CUITLAHUAC","Departamento en Venta",1537500,"$",65,NA,2,1,19.468452,-99.1761876,"Clavería","Azcapotzalco","Distrito Federal","ZD0048V001KE",NA,"Venta"
"232","ZD0048V001KF","CUITLAHUAC","Departamento en Venta",1752010,"$",69,NA,2,1,19.468452,-99.1761876,"Clavería","Azcapotzalco","Distrito Federal","ZD0048V001KF",NA,"Venta"
"233","PR0FN8V000NP","Unidad cuitlahuac","Departamento en Venta",850000,"$",60,NA,2,1,19.4808568,-99.1145416,"Unidad Cuitlahuac","Azcapotzalco","Distrito Federal","PR0FN8V000NP",NA,"Venta"
"234","DE00AD8P0000C","Puerta Jardín","Departamento en Venta",880000,"$",42,NA,1,1,19.4704002,-99.1739857,"Ampliación Del Gas","Azcapotzalco","Distrito Federal","DE00AD8P0000C",NA,"Venta"
"235","CA0HO8V001ZY","ENCARNACION ORTIZ","Departamento en Venta",1344816,"$",62,NA,2,2,19.47098224,-99.16118594,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZY",NA,"Venta"
"236","CA0HO8V001ZZ","ENCARNACION ORTIZ","Departamento en Venta",1517000,"$",68,NA,3,2,19.4710834,-99.16133614,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZZ",NA,"Venta"
"237","CA0HO8V001ZU","ENCARNACION ORTIZ","Departamento en Venta",1428038,"$",62,NA,2,2,19.47106317,-99.16122885,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZU",NA,"Venta"
"238","CA0HO8V001ZT","ENCARNACION ORTIZ","Departamento en Venta",1501981,"$",65,NA,3,2,19.47092155,-99.16133614,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZT",NA,"Venta"
"239","CA0HO8V001ZV","ENCARNACION ORTIZ","Departamento en Venta",1579553,"$",68,NA,3,2,19.47106317,-99.16119667,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZV",NA,"Venta"
"240","CA0HO8V001ZW","ENCARNACION ORTIZ","Departamento en Venta",1905226,"$",76,NA,3,2,19.47094178,-99.1612074,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZW",NA,"Venta"
"241","CA0HO8V001ZX","ENCARNACION ORTIZ","Departamento en Venta",2157243,"$",79,NA,3,2,19.47100248,-99.1613576,"Ampliación Cosmopolita","Azcapotzalco","Distrito Federal","CA0HO8V001ZX",NA,"Venta"
"242","BR0N34V00005","Oleoducto","Casa en Venta",6500000,"$",400,194,6,5,19.4711663,-99.1582833,"Del Gas","Azcapotzalco","Distrito Federal","BR0N34V00005",NA,"Venta"
"243","CE0KN4V000PZ","Calle 7","Casa en Venta",3500000,"$",315,230,4,2.5,19.47132297,-99.15076358,"Aldana","Azcapotzalco","Distrito Federal","CE0KN4V000PZ",NA,"Venta"
"244","CE01G8V002G5","Calle 5","Departamento en Venta",380000,"$",76,NA,2,1,19.470947,-99.1526589,"Liberación","Azcapotzalco","Distrito Federal","CE01G8V002G5",NA,"Venta"
"245","MA0NC8V001OE","Calle 9","Departamento en Venta",9e+05,"$",74,NA,2,1,19.4713208,-99.1474353,"Porvenir","Azcapotzalco","Distrito Federal","MA0NC8V001OE",NA,"Venta"
"246","CE0KV4V000JG","Abraham Sanchez","Casa en Venta",3250000,"$",229,297,3,4,19.482985,-99.213447,"Ampliación San Pedro Xalpa","Azcapotzalco","Distrito Federal","CE0KV4V000JG",NA,"Venta"
"247","CE0134V005GN","Francisco I. Madero","Casa en Venta",4500000,"$",595,300,4,2,19.478711,-99.2151514,"Ampliación San Pedro Xalpa","Azcapotzalco","Distrito Federal","CE0134V005GN",NA,"Venta"
"248","CE0KN4V000MV","Enrique Añorve","Casa en Venta",2350000,"$",244,149,5,4,19.47942125,-99.21530387,"San Pedro Xalpa Amp","Azcapotzalco","Distrito Federal","CE0KN4V000MV",NA,"Venta"
"249","CE0HN4V000US","Francisco I Madero","Casa en Venta",2900000,"$",280,200,4,3.5,19.4792984,-99.2173494,"San Pedro Xalpa","Azcapotzalco","Distrito Federal","CE0HN4V000US",NA,"Venta"
"250","SK0064V000HV","Campos Tasajeras","Casa en Venta",780000,"$",200,200,4,2,19.4778822,-99.2053668,"Ampliación Petrolera","Azcapotzalco","Distrito Federal","SK0064V000HV",NA,"Venta"
"251","CE00G4V003G3","Campo Tres Brazos","Casa en Venta",2116000,"$",75,190,3,1,19.4810501,-99.2069681,"Petrolera","Azcapotzalco","Distrito Federal","CE00G4V003G3",NA,"Venta"
"252","EB0014V0000V","Privada de Tezozomoc","Casa en Venta",3350000,"$",404,276,7,4,19.4879627,-99.1905965,"San Miguel Amantla","Azcapotzalco","Distrito Federal","EB0014V0000V",NA,"Venta"
"253","CE03H4V004QE","Primera Privada Norte","Casa en Venta",2150000,"$",250,137,5,2.5,19.4335434,-99.2115428,"Santa Lucia","Azcapotzalco","Distrito Federal","CE03H4V004QE",NA,"Venta"
"254","DU00P4V000N5","Norte 141","Casa en Venta",3200000,"$",350,221,4,2.5,19.47451383,-99.19957578,"Santa Lucia","Azcapotzalco","Distrito Federal","DU00P4V000N5",NA,"Venta"
"255","CE03H4V004XB","Estearina","Casa en Venta",3200000,"$",208,160,4,3.5,19.4736909,-99.1958566,"Plenitud","Azcapotzalco","Distrito Federal","CE03H4V004XB",NA,"Venta"
"256","RE0AI8V001JN","Ferrocariles","Departamento en Venta",1200000,"$",57,NA,2,1,19.4762729,-99.1902711,"Angel Zimbrón","Azcapotzalco","Distrito Federal","RE0AI8V001JN",NA,"Venta"
"257","CE0134V005MF","heraldo","Casa en Venta",3900000,"$",152,212,6,4,19.4705029,-99.1847162,"Clavería","Azcapotzalco","Distrito Federal","CE0134V005MF",NA,"Venta"
"258","CE02S14V002XF","SAN LUCAS","Casa en Venta",640000,"$",37,37,1,1,19.4720759,-99.1863223,"Del Recreo","Azcapotzalco","Distrito Federal","CE02S14V002XF",NA,"Venta"
"259","CE0KV4V000YH","Av. José F. Gutierrez","Casa en Venta",4e+06,"$",388,157,6,3,19.4681535,-99.189213,"Angel Zimbrón","Azcapotzalco","Distrito Federal","CE0KV4V000YH",NA,"Venta"
"260","CE02S4V002QR","JOSE F. GUTIERREZ","Casa en Venta",3900000,"$",352,352,1,6,19.4710387,-99.188503,"Nextengo","Azcapotzalco","Distrito Federal","CE02S4V002QR",NA,"Venta"
"261","CO0II4V002RG","JOSE F. GUTIERREZ","Casa en Venta",5300000,"$",354,300,5,2.5,19.467763,-99.188779,"Angel Zimbrón","Azcapotzalco","Distrito Federal","CO0II4V002RG",NA,"Venta"
