"","id_offer","adress","type","price","currency","surface_grnd","surface_good","nb_room","nb_bathroom","lat","lng","colonia","municipio","estado","desc_good","detailedListings.i."
"1038",64288273,"RICARTE ,  San Bartolo Atepehuacan, Gustavo A. Madero","Departamento",1419291,"MN",NA,152,3,2,NA,NA,"San Bartolo Atepehuacan","Gustavo A. Madero","Ciudad de México","BONITO DEPARTAMENTO EN OPORTUNIDAD BANCARIA CON UN PRECIO MUY POR DEBAJO DE SU VALOR COMERCIAL, UBICADO A 8 MIN. PARQUE LINDAVISTA, 6 MIN. HOSPITAL JUÁREZ DE MÉXICO. CERCA DE AV, MONTEVIDEO Y EJE CENTRAL LAZARO CÁRDENAS. COMPRA EN DOS EXHIBICIONES. NO SE ACEPTA NINGÚN TIPO DE CRÉDITO. ENTREGA 100% GARANTIZADA.","https://www.inmuebles24.com/propiedades/magnifica-oportunidad-bancaria.-64288273.html"
"1039",65525247,"Arbolillo I, Ciudad de México, Cdmx,  El Arbolillo, Gustavo A. Madero","Departamento",886801,"MN",52,NA,2,1,19.5343783,-99.1484266,"El Arbolillo","Gustavo A. Madero","Ciudad de México","APROVECHA MAGNIFICA OPORTUNIDAD de adquirir este departamento (ADJUDICADO) de remate bancario, a unos cuantos pasos de Chedraui y Walmart, a 10 min de la Zona Arqueológica de Tenayuca, comercios y servicios cercarnos y de fácil acceso por Acueducto de Guadalupe y Autopista Naucalpan -Ecatepec, el inmueble cuenta con aproximadamente 52m2 construidos y espacio para 1 auto.  [IMÁGENES ILUSTRATIVAS]Por ser REMATE BANCARIO en esta operación NO SE ACEPTAN CRÉDITOS y será solo con recursos propios, por lo que se requerirá un primer pago de $370,000.00 y un segundo pago de $516,800.00 pesos.Llámame será un gusto atenderte: [Edgar Sánchez - Cel - Ver datos - GUTZA Bienes Raíces]Soy asesor inmobiliario especialista en remates bancarios y será todo un gusto asesorarte para el proceso de la adquisición de esta casa que cuenta con un costo de hasta 50% por debajo del precio comercial, llámame con gusto despejaré todas las dudas que puedan generarte el acercamiento a grandes oportunidades como ésta.        Toda la información y gráficos publicados en este material son de carácter informativo e ilustrativo, por lo que deberán ser convalidados directamente por Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V. Se libera a Gutza Bienes Raíces, Intermediación Inmobiliaria Gutza S.A. de C.V., a sus empleados, directivos, accionistas, filiales y empresas de cualquier responsabilidad que pudiera generarse por la falta de convalidación de la información, renunciando a cualquier reclamación relacionada con lo anterior.","https://www.inmuebles24.com/propiedades/departamento-remate-bancario-tenayuca-al-norte-de-65525247.html"
"1040",61457533,"AV CONGRESO DE LA UNION,  Ampliación San Juan de Aragón, Gustavo A. Madero","Edificio",250000000,"MN",2500,7860,NA,NA,19.4784237457686,-99.1069520864977,"Ampliación San Juan de Aragón","Gustavo A. Madero","Ciudad de México","""""""Observaciones: EDIFICIO VENTA SAN JUAN DE ARAGÓN, $2Ver datos, 2,500 M2 TERRENO Y 7,860 M2 DE CONST. Oportunidad, enorme proyecto de hospital. En obra negra, ideal para adaptar a las condiciones que se requieran con base en un proyecto previo. Zona de paso para muchas personas que están en tránsito, estando cerca la Basílica de Guadalupe y uno de los accesos más concurridos que conectan con el Estado de México. Sin contar las unidades de salud del IMSS, la Alcaldía Gustavo A. Madero cuenta con 61 unidades médicas públicas en servicio, sin embargo, ninguna de ellas en la zona de influencia del Proyecto. Si desea más información, solicite nuestro modelo de proyecto..""""...............""","https://www.inmuebles24.com/propiedades/edificio-en-san-juan-de-aragon-gam-61457533.html"
"1041",64066403,"GABRIEL GUERRA 67,  El Arbolillo, Gustavo A. Madero","Departamento",985400,"MN",70,70,2,1,19.5384512,-99.143663,"El Arbolillo","Gustavo A. Madero","Ciudad de México","¡¡¡¡¡ REMATE BANCARIO!!!! Atención Personalizada Asesor Inmobiliario Lic. Araceli Avalos Móvil / Whattsap: (56) Ver datos Excelente oportunidad de iniciar o aumentar tu patrimonio por medio de remates bancarios, HA LLEGADO LA MEJOR OPORTUNIDAD DE ADQUIRIR UNA PROPIEDAD PARA TI Y TU FAMILIA, DE FORMA SEGURA Y ACCESIBLE EN EXCELENTES UBICACIONES! Maravillosa y amplias propiedades para habitar o Generar una inversión.!!! Ubicadas cerca de avenidas principales, escuelas, bancos, restaurantes, centros comerciales, parques y tiendas de autoservicio. En las mejores zonas de la CDMX a un precio inmejorable,  Atención segura y personalizada  Entrega Física garantizada  Inversión respaldada bajo contrato  Nos encargamos de entregarte tu inmueble bajo contrato en el menor tiempo posible, con certeza jurídica La propiedad cuenta con: 2 Recamaras 1.5 Baños 1 Estacionamiento 70 mts Propiedad Valuada en $ 5 M Agenda una cita con nosotros para mayor detalle, nos ubicamos en la alcaldía Benito Juárez ÚNICAMENTE PAGO CON RECURSOS PROPIOS, NO SE ACEPTAMOS CRÉDITOS HIPOTECARIOS,NI CREDITO INFONAVIT NI ISSSTE Atención Personalizada Asesor Inmobiliario Lic. Araceli Avalos Móvil / Whattsap: (56) Ver datos","https://www.inmuebles24.com/propiedades/hermoso-departamento-ubicado-en-gabriel-guerra-67-64066403.html"
"1042",58774180,",  Lindavista, Gustavo A. Madero","Edificio",33000000,"MN",NA,NA,NA,NA,19.494112,-99.1276295,"Lindavista","Gustavo A. Madero","Ciudad de México","OPORTUNIDAD DE INVERSIÓN EDIFICIO EN OBRA 80% CONSTRUIDO, con 11 departamentos: 10 de 116.84 m2 y 1 de 80.00 m2 con 20 cajones de estacionamiento, con Memoria descriptiva y proyecto completo...Agenda tu cita!!. EasyBroker ID: EB-FD6143","https://www.inmuebles24.com/propiedades/excelente-oportunidad-para-invesionista-58774180.html"
"1043",65936854,"CDMX GUSTAVO A MADERO CDA- FRANCISCO MORENO 5 BIS DEP.  COL.VILLA GUSTAVO A MADERO,  Villa Gustavo A. Madero, Gustavo A. Madero","Departamento",803000,"MN",89,89,2,1,NA,NA,"Villa Gustavo A. Madero","Gustavo A. Madero","Ciudad de México","CDMX GUSTAVO A MADERO CDA- FRANCISCO MORENO 5 BIS DEP. COL.VILLA GUSTAVO A MADERO AGNOR Inmobiliaria Alicia Fernández WhatsApp: Ver datos WhatsApp0 Correo: Ver datos ¡NO SE ACEPTAN CRÉDITOS HIPOTECARIOS! -- SÓLO RECURSOS PROPIOS— ¡Entrega garantizada! nos encargamos de todo el servicio jurídico hasta la entrega de tus llaves. *Tenemos testimonios y pruebas que lo demuestran *Mostramos expediente REFERENCIAS: Bodega Aurrera Express, Garrido La Villa Squisito Café CENTRO UNIVERSITARIO TRILINGÜE Alcaldia Gustavo A. Madero Parroquia de Nuestra Señora de la Luz @every ¡Gracias por contactarnos! Te atiende Alicia Fernández. TEL: Ver datos Esta propiedad es promovida por AG NOR INMOBILIARIA S.A. de C.V. Somos especialistas en el sector Inmobiliario, acompañamos a nuestros inversionistas a cumplir sus metas patrimoniales, ofertando diversos productos y servicios.","https://www.inmuebles24.com/propiedades/cdmx-col.-villa-gustavo-a-madero-bonito-departamento-65936854.html"
"1044",65691639,"VALLEJO 1268,  Santa Rosa, Gustavo A. Madero","Departamento",591600,"MN",65,65,2,1,19.528173,-99.1705538,"Santa Rosa","Gustavo A. Madero","Ciudad de México","Precioso Departamento amplio y en perfecta ubicación de Vallejo y Tlalnepantla, cerca del Eje central Lázaro cárdenas, Av. Ceylán, Av. Acueducto, Autopista Naucalpan Ecatepec, cerca de la escuela Superior de cómputo, del Bachilleres 2, Plaza Lindavista, Ticomán, Arena de cdmx , del centro de Tlalnepantla , los Reyes Ixtacala. Perfecta Ubicación Estudiantil e Industrial. Adquiere el patrimonio de tu familia o bien realiza una inversión con un alto rendimiento económico. ¡¡No se acepta ningún tipo de créditos!! ¡¡Pago solo con recursos propios!! Segundo pago al momento de Escriturar a tu Nombre. ¡¡¡Aprovecha esta Excelente Oportunidad!!! Precio por debajo de su valor comercial del 60 % Especialistas en Recuperación de Inmuebles Y Consultoría en Remates. Asesoría Gratuita. Información y Citas Erwin Vieyra Asesor Inmobiliario TEL/WATTS APP Ver datos","https://www.inmuebles24.com/propiedades/tu-nuevo-departamento-en-ciudad-de-mexico-65691639.html"
"1045",61943701,"AV INGENIERO EDUARDO MOLINA,  VASCO DE QUIROGA, GUSTAVO A MADERO, CDMX,  Vasco de Quiroga, Gustavo A. Madero","Departamento",653000,"MN",NA,62,2,1,NA,NA,"Vasco de Quiroga","Gustavo A. Madero","Ciudad de México","EXCELENTE DEPARTAMENTO DE REMATE UBICADO EN AV INGENIERO EDUARDO MOLINA , COL.VASCO DE QUIROGA, GUSTAVO A. MADERO, CDMX. EL VALOR TOTAL DE LA PROPIEDAD ES DE $653,000.00 ESTE MONTO SE DIVIDE EN DOS EXHIBICIONES EL PRIMER PAGO CON UN VALOR DE $320,000 SE REALIZA AL MOMENTO DE FIRMAR CONTRATO CON NUESTRO CORPORATIVO POR LA PRESTACION DE NUESTROS SERVICIOS PROFESIONALES U HONORARIOS. EL SEGUNDO Y ULTIMO PAGO CON UN VALOR DE $333,000.00 SE REALIZA AL MOMENTO DE FIRMAR LA CESION DE DERECHOS ANTE UN NOTARIO PUBLICO. EL INMUEBLE CUENTA CON: • DEPARTAMENTO • 2 RECAMARAS, UNA CON CLOSET • 1 BAÑOS • SALA, COMEDOR, COCINA • AREA DE LAVADO • AREA DE TENDIDO • 62 m2 CONSTRUCION • 1 ESTACIONAMIENTO • IMÁGENES DE REFERENCIA -LAS PROPIEDADES DE REMATE BANCARIO NO SE PUEDEN VER POR DENTRO. -NO SE ACEPTAN CREDITOS HIPOTECARIOS, SOLO PAGO CON RECURSOS PROPIOS. -TIEMPO DE ENTREGA DE 6 A 12 MESES. -CONTAMOS CON PROPIEDADES DE CESION INMEDIATA Y ADJUDICADAS -PROPIEDADES EN TODA LA REPUBLICA -ASESORIA JURIDICA DURANTE TODO EL PROCEDIMIENTO. CLAVE: AG82","https://www.inmuebles24.com/propiedades/departamento-de-remate-ubicado-en-av-ingeniero-eduardo-61943701.html"
"1046",65541982,"CALLE 15 278,  Guadalupe Proletaria, Gustavo A. Madero","Departamento",650733,"MN",63,63,2,1,19.5238268,-99.1559719,"Guadalupe Proletaria","Gustavo A. Madero","Ciudad de México","Info. Mar Cuevas Ver datos OPORTUNIDAD UNICA DE ADQUIRIR ESTA EXCELENTE PROPIEDAD ATRAVES DE REMATE BANCARIO PARA INVERSION O PARA HABITAR EXCELENTE UBICACIÓN, CON GRAN PLUSVALIA, EN OPTIMAS CONDICIONES, NO LO PIENSES 2 VECES, ESTA ES LA OPORTUNIDAD QUE ESTABAS ESPERANDO UBICACIÓN PRIVILEGIADA A 25 MIN DEL IMSS CLINICA 72 CERCA DE LA AUTOPISTA A NAUCALPAN CERCA DEL EJE CENTRAL ¡NO COMPRES RIESGOS! ¡ASEGURA TU PATRIMONIO! CONTADO, no se aceptan créditos. Contamos con convenios y contratos con los principales Bancos para vender sus inmuebles. ESTUDIO DE VIABILIDAD PREVIO, REVISADO Y EVALUADO POR NUESTROS ABOGADOS LITIGANTES EXPERTOS EN JUICIO ESPECIAL HIPOTECARIO, GARANTÍA DE PROCESO POR ESCRITO. Contamos con convenios y contratos con los principales Bancos. LA ÚNICA RECUPERADORA EN MÉXICO CON CONVENIOS CON BANCOS QUE RESPALDAN NUESTRA LABOR, CONVENIOS QUE CON GUSTO PODEMOS MOSTRARTE EN NUESTRO CORPORATIVO, NO ES SOLO DECIRLO, ES DEMOSTRARLO. LA MEJOR ASESORIA GRATUITA TIEMPOS DE ENTREGA FISICA REALES ESTIPULADOS BAJO CONTRATO NO DEJES PASAR ESTA GRAN OPORTUNIDAD DE HACER CRECER TU INVERSIÓN E INCREMENTAR TU PATRIMONIO ENTREGA 100% GARANTIZADA INVIERTE DE FORMA SEGURA Y SIN RIESGOS SERVICIO Y GESTIÓN INTEGRAL SERIEDAD ABSOLUTA ENTREGO CESIÓN DE DERECHOS ANTE NOTARIO ENTREGO LLAVES EN MANO ENTREGO ESCRITURAS A TU NOMBRE. NO ACEPTAMOS NINGÚN TIPO DE CRÉDITO (INFONAVIT, FOVISSSTE, HIPOTECARIO) ÚNICAMENTE RECURSOS PROPIOS. NUESTRA GARANTÍA NO ES LA DEVOLUCIÓN DE TU DINERO, LA GARANTÍA ES EL ÉXITO EN LA OPERACIÓN. COMUNICATE Y AGENDA TU CITA HOY MISMO! ¡SOMOS EXPERTOS Llamadas y whatts app Tenemos la mejor opción para ti","https://www.inmuebles24.com/propiedades/oportunidad!-remato-departamento-gustavo-a-madero-65541982.html"
"1047",64245744,"Av. Centenario 1948,  Santiago Atzacoalco, Gustavo A. Madero","Departamento",2100000,"MN",64,64,2,2,19.49647,-99.0977846,"Santiago Atzacoalco","Gustavo A. Madero","Ciudad de México","Se Vende Departamento en Av. Centenario col. Santiago Atzacoalco Alcaldía GAM* Precio *2,3mdp* A menos de 10min de la Alcaldía GAM, del metro Martin Carrera, del metrobus GAM, de la Basílica. Superficie 64m² 2 recamaras 2 baños completos Cocina Abierta Sala Comedor Área de Lavado 1 Estacionamiento amplio Portón eléctrico Área de juegos infantiles Primer piso Exterior Antigüedad 5 años","https://www.inmuebles24.com/propiedades/dl-se-vende-departamento-en-av-centenario-alcaldia-64245744.html"
"1048",65395137,"NORTE 94-A 8519,  El Milagro, Gustavo A. Madero","Departamento",1100000,"MN",54,54,2,1,19.4842729441753,-99.0837304470825,"El Milagro","Gustavo A. Madero","Ciudad de México","DEPARTAMENTO REMODELADO UBICADO EN U.H. EL MILAGRO. CERCA DE ESCUELAS, Y DEPORTIVO CUENTA CON DOCUMENTACION EN REGLA. SE ACEPTAN CRÉDITOS INFONAVIT, FOVISSTE. CONSTA DE: DOS RECAMARAS SALA/COMEDOR AREA DE COCINA ZOTEHUELA UN BAÑO UN CAJON DE ESTACIONAMIENTO EL ACCESO AL CONDOMINIO ES PRIVADO.","https://www.inmuebles24.com/propiedades/departamento-en-u.-h.-el-milagro-65395137.html"
"1049",64965853,"CALZ. VALLEJO #1268,  Santa Rosa, Gustavo A. Madero","Departamento",850938,"MN",67,67,2,1,19.5282151,-99.1705973,"Santa Rosa","Gustavo A. Madero","Ciudad de México","Aprovecha esta gran oportunidad e invierte de forma segura y sencilla en tu patrimonio a un valor muy accesible y por debajo del comercial. Somos un intermediario que se encargara de apoyarte y guiarte en todo el proceso hasta que tengas escrituras a tu nombre y llaves en mano. El pago es ante Notario Público, el inmueble se encuentra en muy buen estado, ubicado en: CALZ. VALLEJO #1268 SUB CONJUNTO ""A"" CONDOMINIO 3 EDIF A-12 DEPTO 40, SANTA ROSA en GUSTAVO A MADERO, CDMX. Características: 67 m2 2 Recámaras 1 Baño 1 Estacionamiento Para mayor información o si tienes alguna duda ponte en contacto. Quedo atenta. Yesica Méndez Cel. Ver datos Whatsapp: +Ver datos","https://www.inmuebles24.com/propiedades/precioso-depto-en-calz.-vallejo-en-santa-rosa-de-64965853.html"
"1050",65487547,"BONAO 106,  Lindavista, Gustavo A. Madero","Casa en condominio",1250000,"MN",80,180,3,2,19.5018083,-99.1297188,"Lindavista","Gustavo A. Madero","Ciudad de México","ESTA ES LA OPORTUNIDAD DE HACERTE DE UN INMUEBLE QUE SE AJUSTA AL PRESUPUESTO QUE TIENES, A TRAVES DE UNA INVERSIÓN 100% SEGURA Y CON PROTECCIÓN TOTAL DE TU DINERO Somos un intermediario que trabaja directamente con la institución bancaria, muchos años de experiencia colocando propiedades y un gran número de clientes satisfechos nos respaldan. No arriesgues tu dinero con empresas inexpertas. Protección a tu dinero bajo contrato, con notario público. Recupera más del doble de tu inversión, es la mejor oportunidad actual en el mercado para multiplicar tu patrimonio. te asesoramos en todo el proceso hasta que cuentes con escrituras y llaves en mano Agenda tu cita para esclarecer tus dudas Licenciada Frida Abarca Ver datos","https://www.inmuebles24.com/propiedades/oportunidad-de-adquisicion-dentro-de-la-cdmx-a-valor-65487547.html"
"1051",65978015,"NORTE 94 8519,  La Esmeralda, Gustavo A. Madero","Departamento",580761,"MN",60,54,2,1,19.486312,-99.0855127,"La Esmeralda","Gustavo A. Madero","Ciudad de México","EXCELENTE DEPARTAMENTO CON MUY BUENA UBICACION A 5 MIN DE METRO MARTIN CARRERA E IMPULSORA, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS COMO PLAZA ORIENTE, EN UNA ZONA MUY TRANQUILA Y SEGURA. IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO AV CENTRAL E INSURJENTES NTE. INFORMES Y CITAS: AZUCENA LEMUS : Ver datos NO SE ACEPTAN CREDITOS PAGO DE CONTADO EN 2 EXHIBICIONES CON RECURSOS PROPIOS Precio debajo del 50% del valor comercial ENTREGA GARANTIZADA Informes: ASESOR DE VENTAS AZUCENA LEMUS Teléfono: Ver datos Whatsapp: +52 Ver datos ¡¡¡EXCELENTE OPORTUNIDAD!!!***RECUPERACION HIPOTECARIA***","https://www.inmuebles24.com/propiedades/hermoso-departamento-gustavo-a-madero!-65978015.html"
"1052",64864439,"Calzada de los Misterios, Col. Tepeyac Insugentes, GAM,  Tepeyac Insurgentes, Gustavo A. Madero","Departamento",788502,"MN",160,200,3,2,NA,NA,"Tepeyac Insurgentes","Gustavo A. Madero","Ciudad de México","Empresa líder en este tipo de operaciones con 23 años de experiencia; entrega inmuebles; administra, recupera y comercializa cartera vencida de los bancos Todos nuestros inmuebles se encuentran entre un 30 y 70% debajo de su valor. Atención inversionistas, ofrecemos todas las garantías y certeza que se requiere con utilidades mayores a la de cualquier otra institución financiera. Los inmuebles se encuentran habitados por los deudores, por lo cual, no es posible mostrarlos físicamente El inmueble se entrega en las condiciones en las que se encuentra. Todos nuestros inmuebles ya cuentan con una sentencia ejecutoria a favor del banco. Aseguramos la entrega por escrito, no arriesgues tu inversión. Contácteme para despejar todas las dudas.","https://www.inmuebles24.com/propiedades/remate-bancario-depto.-en-calz.-de-los-misterios-col.-64864439.html"
"1053",61909626,"AV ACUEDUCTO 1044,  Acueducto de Ticoman 1044, Gustavo A. Madero","Departamento",1562115020,"MN",NA,104,3,1,19.51785,-99.1346,"Acueducto de Ticoman 1044","Gustavo A. Madero","Ciudad de México","SE VENDE DEPARTAMENTO Av Acueducto 1044, Acueducto Ticoman, GUSTAVO A. MADERO, C.P. Ver datos, CDMX. ¡GRAN OPORTUNIDAD DE INVERSION! Primer pago: $310,000.00 Segundo pago: $1,252,115.20 TOTAL: $1,562,115.20 ¡SOLO CONTADO! ¡No créditos! ¡No Infonavit! Seriedad Absoluta ¿Te interesa? ¿Quieres más información? Móvil y WhatsApp Ver datos Lic. Fernando Leonides Trato serio y formal. PD: Esta propiedad está sujeta de verificar su disponibilidad en el momento que nos informe su interés de compararla. imágenes interiores son solo ilustrativas. Recuperación Hipotecaria.","https://www.inmuebles24.com/propiedades/departamento-av-acueducto-1044-acueducto-ticoman-61909626.html"
"1054",65880000,"Guadalupe Victoria,  Guadalupe Victoria, Gustavo A. Madero","Departamento",3463441,"MN",57,57,2,1,19.4706794,-99.1393889,"Guadalupe Victoria","Gustavo A. Madero","Ciudad de México","FF 23 - 3705 Departamento a estrenar, cuenta con: 2 recamaras, cocina equipada con barra de granito, 1 baño completo, sala comedor. Acabados: Piso de porcelanato, cocina (equipad con precio adicional), pasta en muros, cancel con vidrio templado, persianas, lavado y espejo tipo italiano, closet (con precio adicional), tiene Roof Garden privado. Ofrece: Lobby, caseta de vigilancia, elevador, salón de jóvenes, salón de usos múltiples, jardín con juegos infantiles, terrazas privadas. El residencial cuenta con; Cisterna Hidráulica, cisterna pluvial, gas LP, iluminación LEP, Inodoros de baja descarga, calentador instantáneo. entrega: ABRIL 2024 Aparta con $5000 Firma de contrato $Ver datos Precio sujeto a cambios sin previo aviso. Las imágenes son ilustrativas.","https://www.inmuebles24.com/propiedades/departamento-en-venta-en-guadalupe-victoria-gustavo-65880000.html"
"1055",65294049,",  Gustavo A. Madero, Ciudad de México","Departamento",2318800,"MN",75,75,2,1,19.4658916,-99.1083511,"Departamento en Bondojito Gustavo a Madero","Gustavo A. Madero","Ciudad de México","GRUPO INVERSIONISTA MÉXICO                  ESPECIALISTA EN BIENES RAÍCES      RESPALDADO POR MAS DE UNA DECADA DE EXPERIENCIA                     EN REMATES E INVERSIONES        OFERTA HERMOSA CASA DE RECUPERACIÓN BANCARIO                                                           ESTIMACION DE VALOR: $3,500,000.00                      PRECIO GIMEX: $2,318,800.00                 RETORNO DE INVERSION: $ 1,181,200.00     ¡LA VIDA DECIDIO QUE TUVIERAS UNA CASA, TU DECIDES DONDE!EXCELENTE UBICACION, CERCA DE PRINCIPALES VIAS DE ACCESO, CENTROS COMERCIALES, COLEGIOS, CLINICAS, HOSPITALES Y MUCHO MAS.¡IMAGINA TU NUEVA CASA, NOSOTROS LA TENEMOS!-NO SE ACEPTAN CREDITOS-PAGO SOLAMENTE EN EFECTIVO-PAGO DE CONTADO EN DOS EXHIBICIONES-PROCESO ANTE NOTARIO PUBLICO, HASTA LA ENTREGA FISICA DE TU NUEVA CASA.-NOS COMPROMETEMOS BAJO CONTRATO.-NOS APEGAMOS A TODAS LAS LEYES CIVILES Y MERCANTILES ANTE NOTARIO PUBLICO.CONTACTO:LIC: CARLOS FIGUEROAVer datosVer datos-CONTACTAME POR CUALQUIER MEDIO, SERÁ UN PLACER ATENDERTE.","https://www.inmuebles24.com/propiedades/departamento-en-bondojito-gustavo-a-madero-65294049.html"
"1056",65955623,"AV. HENRY FORD, 351,  Bondojito, Gustavo A. Madero","Departamento",957149,"MN",68,68,1,1,19.4658916,-99.1083511,"Bondojito","Gustavo A. Madero","Ciudad de México","¡¡¡¡LA MEJOR MANERA DE INVERTIR E INCREMENTAR TU PATRIMONIO ES MEDIANTE EL REMATE BANCARIO HIPOTECARIO!!!! Ten la oportunidad de adquirir una propiedad a un EXCELENTE precio y PERFECTA ubicación. Te brindó asesoría profesional GRATUITA, hagamos crecer tu PATRIMONIO y el de tu FAMILIA. •CERTEZA Y CONFIANZA. •SEGURIDAD GARANTIZADA •AHORRA HASTA UN 70%. •OPERACIÓN CÓMODA EN 2 PAGOS. •NO ACEPTAMOS CRÉDITOS HIPOTECARIOS (INFONAVIT, FOVISSSTE, ETC). •SOLO RECURSOS PROPIOS •ESCRITURAMOS ANTE NOTARIO •PAGO DIRECTAMENTE CON LA INSTITUCIÓN FINANCIERA ››››››Inversión inicial de $350,000.‹‹‹‹‹‹‹ ¡NOS ENCARGAMOS DE TODO, TE ENTREGAMOS TU PROPIEDAD LISTA PARA HABITAR! ¡LLÁMAME! LIC. VALERIA ORTEGA CERÓN Ver datos Inmobiliaria MIG Polanco","https://www.inmuebles24.com/propiedades/especial-departamento-en-gustavo-a-madero-remate-65955623.html"
"1057",65924336,"CDA. PASEO DE LA UNION,  DM Nacional, Gustavo A. Madero","Departamento",1052687,"MN",60,60,1,1,NA,NA,"DM Nacional","Gustavo A. Madero","Ciudad de México","PROPIEDAD EN PROCESO DE RECUPERACION BANCARIA, ¡¡EXCELENTE OPORTUNIDAD DE INVERSIÓN!! DISFRUTA DE UN 30% HASTA UN 70% DE DESCUENTO PARA ADQUIRIR TU PATRIMONIO. Exclusivo departamento en venta en buenas condiciones ubicado en Cerrada paseo de la Unión Torres Demet Colonia D:M Nacional, 60m2, 2 recamaras, sala/comedor, baño, cocina, cuarto de lavado y estacionamiento, con todos los servicios DEPARTAMENTO DE RECUPERACIÓN BANCARIA, CUENTA CON SENTENCIA A FAVOR DEL BANCO. NO SE ACEPTAN CRÉDITOS DE NINGUNA INSTITUCIÓN O BANCO, SOLO RECURSOS PROPIOS, DOS EXHIBICIONES. CESIÓN DE DERECHOS ANTE NOTARIO PÚBLICO. TODO EL PROCESO SE EFECTÚA BAJO CONTRATO, ESPECIFICANDO EL PERIODO MÁXIMO PARA LA ENTREGA DE LA CESIÓN DE DERECHOS. LA PROPIEDAD SE ENTREGA VACÍA, POSESIÓN ABSOLUTA PARA EL NUEVO DUEÑO. EXCELENTE PRECIO Y UBICACIÓN. *Asesoría durante todo el proceso seguridad en tu inversión de inicio a fin. *Plusvalía inmediata *Nuestro contrato estipula un tiempo máximo para la entrega de la propiedad *Inmueble muy por debajo de su valor comercial *Cesión de derechos garantizada ante notario público * Asesoría durante todo el proceso hasta la entrega del inmueble sin costo extra","https://www.inmuebles24.com/propiedades/departamento-en-venta-en-torres-demet-colonia-d.-m.-65924336.html"
"1058",64671526,"Hidalgo Eje 1 Ote, Numero #0, Condominio A, Conjunto Vista Ferrocarril Hidalgo,  Bondojito, Gustavo A. Madero","Departamento",1274500,"MN",85,85,2,1,NA,NA,"Bondojito","Gustavo A. Madero","Ciudad de México","¡¡EXCELENTE OPORTUNIDAD DE INVERSIÓN!! REMATE BANCARIO INMUEBLE ADJUDICADO Precio entre el 50 y el 70% debajo del valor comercial. (UNICAMENTE RECURSO PROPIO) NO APLICAN CRÉDITOS. Le ofrecemos los elementos y la experiencia necesaria para una óptima asesoría, ya que la viabilidad del inmueble es previamente revisada y seleccionada por nuestra área Jurídica. Para mayor información agende su CITA en nuestra oficina. Llame o envíe WhatsApp lo atiende: ASESOR INMOBILIARIO: Emiliano Ramos. Tel: Ver datos 86 CORRE0 Ver datos","https://www.inmuebles24.com/propiedades/hermoso-departamento-en-gustavo-a.-madero-64671526.html"
"1059",65199340,"rio blanco 53,  Industrial, Gustavo A. Madero","Departamento",4780000,"MN",188,188,3,2,19.4744819,-99.125874,"Industrial","Gustavo A. Madero","Ciudad de México","Departamento ne Venta, con excelente ubicación, se encuentra próximo a la av insurgentes, lindavista,cerca de  plazas, bancos, etc. cuenta con todos los servicios  188 m2 habitables. 3 recámaras (principal con walking closet y baño). 2.5 baños 2 lugares de estacionamiento amplia estancia sala comedor cocina equipada con barra desayunador terraza acceso de servicio son 3 deptos en total, uno en cada piso. el depto está el 2do piso. en azotea cuarto de servicio con baño completo compartido. área de lavado reja de tendido bodegaWIG: pmnmjK9","https://www.inmuebles24.com/propiedades/departamento-en-venta-en-rio-blanco-col.-industrial-65199340.html"
